,CH3,CH4
Second,Volt,Volt
1.15440e-01,2.84e-01,4.03e-02, 
1.15520e-01,2.83e-01,4.16e-02, 
1.15600e-01,2.83e-01,3.91e-02, 
1.15680e-01,2.83e-01,4.16e-02, 
1.15760e-01,2.82e-01,3.65e-02, 
1.15840e-01,2.82e-01,3.78e-02, 
1.15920e-01,2.81e-01,3.78e-02, 
1.16000e-01,2.80e-01,3.78e-02, 
1.16080e-01,2.80e-01,3.78e-02, 
1.16160e-01,2.80e-01,3.53e-02, 
1.16240e-01,2.80e-01,3.53e-02, 
1.16320e-01,2.80e-01,3.53e-02, 
1.16400e-01,2.80e-01,3.40e-02, 
1.16480e-01,2.79e-01,3.53e-02, 
1.16560e-01,2.79e-01,3.53e-02, 
1.16640e-01,2.79e-01,3.53e-02, 
1.16720e-01,2.79e-01,3.28e-02, 
1.16800e-01,2.78e-01,3.53e-02, 
1.16880e-01,2.78e-01,3.53e-02, 
1.16960e-01,2.78e-01,3.40e-02, 
1.17040e-01,2.78e-01,3.40e-02, 
1.17120e-01,2.78e-01,3.28e-02, 
1.17200e-01,2.78e-01,3.28e-02, 
1.17280e-01,2.78e-01,3.40e-02, 
1.17360e-01,2.77e-01,3.15e-02, 
1.17440e-01,2.78e-01,3.15e-02, 
1.17520e-01,2.77e-01,3.15e-02, 
1.17600e-01,2.77e-01,3.15e-02, 
1.17680e-01,2.76e-01,3.15e-02, 
1.17760e-01,2.76e-01,3.15e-02, 
1.17840e-01,2.76e-01,3.15e-02, 
1.17920e-01,2.76e-01,3.15e-02, 
1.18000e-01,2.76e-01,3.15e-02, 
1.18080e-01,2.76e-01,3.15e-02, 
1.18160e-01,2.75e-01,3.15e-02, 
1.18240e-01,2.75e-01,3.15e-02, 
1.18320e-01,2.75e-01,3.15e-02, 
1.18400e-01,2.75e-01,3.15e-02, 
1.18480e-01,2.75e-01,3.15e-02, 
1.18560e-01,2.74e-01,3.15e-02, 
1.18640e-01,2.73e-01,3.15e-02, 
1.18720e-01,2.73e-01,3.28e-02, 
1.18800e-01,2.73e-01,3.28e-02, 
1.18880e-01,2.72e-01,3.15e-02, 
1.18960e-01,2.72e-01,3.28e-02, 
1.19040e-01,2.72e-01,3.53e-02, 
1.19120e-01,2.72e-01,3.28e-02, 
1.19200e-01,2.72e-01,3.15e-02, 
1.19280e-01,2.72e-01,3.15e-02, 
1.19360e-01,2.71e-01,3.53e-02, 
1.19440e-01,2.72e-01,3.40e-02, 
1.19520e-01,2.72e-01,3.28e-02, 
1.19600e-01,2.71e-01,3.40e-02, 
1.19680e-01,2.71e-01,3.53e-02, 
1.19760e-01,2.71e-01,3.65e-02, 
1.19840e-01,2.71e-01,3.53e-02, 
1.19920e-01,2.71e-01,3.53e-02, 
1.20000e-01,2.71e-01,3.78e-02, 
1.20080e-01,2.71e-01,3.53e-02, 
1.20160e-01,2.70e-01,3.53e-02, 
1.20240e-01,2.70e-01,3.65e-02, 
1.20320e-01,2.70e-01,3.78e-02, 
1.20400e-01,2.69e-01,3.65e-02, 
1.20480e-01,2.70e-01,3.78e-02, 
1.20560e-01,2.69e-01,4.16e-02, 
1.20640e-01,2.70e-01,4.03e-02, 
1.20720e-01,2.70e-01,3.91e-02, 
1.20800e-01,2.69e-01,3.91e-02, 
1.20880e-01,2.69e-01,4.16e-02, 
1.20960e-01,2.69e-01,4.16e-02, 
1.21040e-01,2.69e-01,4.16e-02, 
1.21120e-01,2.69e-01,4.54e-02, 
1.21200e-01,2.68e-01,4.41e-02, 
1.21280e-01,2.68e-01,4.91e-02, 
1.21360e-01,2.68e-01,4.79e-02, 
1.21440e-01,2.67e-01,4.79e-02, 
1.21520e-01,2.67e-01,5.29e-02, 
1.21600e-01,2.67e-01,5.29e-02, 
1.21680e-01,2.67e-01,4.41e-02, 
1.21760e-01,2.66e-01,4.91e-02, 
1.21840e-01,2.67e-01,4.79e-02, 
1.21920e-01,2.67e-01,4.91e-02, 
1.22000e-01,2.66e-01,5.42e-02, 
1.22080e-01,2.66e-01,6.05e-02, 
1.22160e-01,2.66e-01,6.93e-02, 
1.22240e-01,2.66e-01,6.17e-02, 
1.22320e-01,2.66e-01,5.80e-02, 
1.22400e-01,2.66e-01,6.55e-02, 
1.22480e-01,2.66e-01,6.17e-02, 
1.22560e-01,2.66e-01,7.56e-02, 
1.22640e-01,2.66e-01,6.17e-02, 
1.22720e-01,2.66e-01,6.43e-02, 
1.22800e-01,2.66e-01,7.94e-02, 
1.22880e-01,2.66e-01,8.06e-02, 
1.22960e-01,2.66e-01,8.32e-02, 
1.23040e-01,2.66e-01,8.32e-02, 
1.23120e-01,2.65e-01,8.06e-02, 
1.23200e-01,2.65e-01,9.32e-02, 
1.23280e-01,2.65e-01,9.58e-02, 
1.23360e-01,2.66e-01,9.58e-02, 
1.23440e-01,2.64e-01,9.20e-02, 
1.23520e-01,2.65e-01,9.20e-02, 
1.23600e-01,2.64e-01,9.32e-02, 
1.23680e-01,2.65e-01,9.32e-02, 
1.23760e-01,2.64e-01,9.83e-02, 
1.23840e-01,2.64e-01,1.07e-01, 
1.23920e-01,2.63e-01,9.83e-02, 
1.24000e-01,2.63e-01,1.20e-01, 
1.24080e-01,2.63e-01,1.06e-01, 
1.24160e-01,2.63e-01,1.12e-01, 
1.24240e-01,2.63e-01,1.08e-01, 
1.24320e-01,2.63e-01,9.70e-02, 
1.24400e-01,2.63e-01,1.30e-01, 
1.24480e-01,2.63e-01,1.30e-01, 
1.24560e-01,2.63e-01,1.41e-01, 
1.24640e-01,2.63e-01,1.36e-01, 
1.24720e-01,2.63e-01,1.21e-01, 
1.24800e-01,2.63e-01,1.37e-01, 
1.24880e-01,2.63e-01,1.25e-01, 
1.24960e-01,2.63e-01,1.47e-01, 
1.25040e-01,2.63e-01,1.52e-01, 
1.25120e-01,2.63e-01,1.49e-01, 
1.25200e-01,2.62e-01,1.44e-01, 
1.25280e-01,2.63e-01,1.52e-01, 
1.25360e-01,2.62e-01,1.55e-01, 
1.25440e-01,2.62e-01,1.55e-01, 
1.25520e-01,2.62e-01,1.56e-01, 
1.25600e-01,2.62e-01,1.61e-01, 
1.25680e-01,2.62e-01,1.61e-01, 
1.25760e-01,2.62e-01,1.56e-01, 
1.25840e-01,2.62e-01,1.64e-01, 
1.25920e-01,2.62e-01,1.57e-01, 
1.26000e-01,2.62e-01,1.63e-01, 
1.26080e-01,2.62e-01,1.57e-01, 
1.26160e-01,2.62e-01,1.61e-01, 
1.26240e-01,2.62e-01,1.64e-01, 
1.26320e-01,2.62e-01,1.64e-01, 
1.26400e-01,2.62e-01,1.65e-01, 
1.26480e-01,2.62e-01,1.61e-01, 
1.26560e-01,2.62e-01,1.61e-01, 
1.26640e-01,2.61e-01,1.57e-01, 
1.26720e-01,2.62e-01,1.56e-01, 
1.26800e-01,2.61e-01,1.64e-01, 
1.26880e-01,2.61e-01,1.63e-01, 
1.26960e-01,2.61e-01,1.56e-01, 
1.27040e-01,2.60e-01,1.49e-01, 
1.27120e-01,2.61e-01,1.55e-01, 
1.27200e-01,2.60e-01,1.61e-01, 
1.27280e-01,2.61e-01,1.52e-01, 
1.27360e-01,2.61e-01,1.52e-01, 
1.27440e-01,2.60e-01,1.34e-01, 
1.27520e-01,2.60e-01,1.56e-01, 
1.27600e-01,2.60e-01,1.23e-01, 
1.27680e-01,2.60e-01,1.29e-01, 
1.27760e-01,2.60e-01,1.52e-01, 
1.27840e-01,2.60e-01,1.31e-01, 
1.27920e-01,2.60e-01,1.44e-01, 
1.28000e-01,2.60e-01,1.18e-01, 
1.28080e-01,2.60e-01,1.31e-01, 
1.28160e-01,2.60e-01,1.17e-01, 
1.28240e-01,2.60e-01,1.07e-01, 
1.28320e-01,2.60e-01,1.18e-01, 
1.28400e-01,2.60e-01,9.07e-02, 
1.28480e-01,2.59e-01,1.08e-01, 
1.28560e-01,2.60e-01,1.18e-01, 
1.28640e-01,2.60e-01,9.20e-02, 
1.28720e-01,2.59e-01,1.02e-01, 
1.28800e-01,2.60e-01,9.20e-02, 
1.28880e-01,2.60e-01,9.83e-02, 
1.28960e-01,2.59e-01,1.02e-01, 
1.29040e-01,2.60e-01,7.94e-02, 
1.29120e-01,2.59e-01,7.69e-02, 
1.29200e-01,2.59e-01,7.69e-02, 
1.29280e-01,2.59e-01,8.06e-02, 
1.29360e-01,2.58e-01,7.69e-02, 
1.29440e-01,2.59e-01,8.06e-02, 
1.29520e-01,2.59e-01,7.31e-02, 
1.29600e-01,2.59e-01,8.95e-02, 
1.29680e-01,2.58e-01,6.80e-02, 
1.29760e-01,2.58e-01,6.05e-02, 
1.29840e-01,2.59e-01,6.68e-02, 
1.29920e-01,2.58e-01,5.67e-02, 
1.30000e-01,2.59e-01,5.80e-02, 
1.30080e-01,2.58e-01,6.43e-02, 
1.30160e-01,2.58e-01,6.17e-02, 
1.30240e-01,2.58e-01,5.67e-02, 
1.30320e-01,2.57e-01,5.92e-02, 
1.30400e-01,2.57e-01,5.80e-02, 
1.30480e-01,2.58e-01,5.54e-02, 
1.30560e-01,2.57e-01,7.69e-02, 
1.30640e-01,2.57e-01,5.42e-02, 
1.30720e-01,2.57e-01,6.17e-02, 
1.30800e-01,2.57e-01,4.66e-02, 
1.30880e-01,2.57e-01,4.54e-02, 
1.30960e-01,2.58e-01,4.91e-02, 
1.31040e-01,2.58e-01,3.53e-02, 
1.31120e-01,2.57e-01,4.79e-02, 
1.31200e-01,2.57e-01,4.41e-02, 
1.31280e-01,2.57e-01,4.66e-02, 
1.31360e-01,2.57e-01,5.04e-02, 
1.31440e-01,2.57e-01,4.91e-02, 
1.31520e-01,2.57e-01,4.66e-02, 
1.31600e-01,2.58e-01,3.91e-02, 
1.31680e-01,2.58e-01,3.91e-02, 
1.31760e-01,2.57e-01,3.15e-02, 
1.31840e-01,2.57e-01,2.90e-02, 
1.31920e-01,2.57e-01,3.15e-02, 
1.32000e-01,2.57e-01,3.28e-02, 
1.32080e-01,2.57e-01,2.90e-02, 
1.32160e-01,2.57e-01,4.16e-02, 
1.32240e-01,2.57e-01,3.15e-02, 
1.32320e-01,2.57e-01,3.28e-02, 
1.32400e-01,2.57e-01,3.02e-02, 
1.32480e-01,2.57e-01,3.02e-02, 
1.32560e-01,2.57e-01,2.77e-02, 
1.32640e-01,2.57e-01,2.65e-02, 
1.32720e-01,2.57e-01,2.65e-02, 
1.32800e-01,2.57e-01,2.77e-02, 
1.32880e-01,2.57e-01,2.77e-02, 
1.32960e-01,2.57e-01,2.90e-02, 
1.33040e-01,2.57e-01,2.52e-02, 
1.33120e-01,2.57e-01,2.90e-02, 
1.33200e-01,2.57e-01,2.52e-02, 
1.33280e-01,2.57e-01,2.52e-02, 
1.33360e-01,2.57e-01,2.52e-02, 
1.33440e-01,2.57e-01,2.27e-02, 
1.33520e-01,2.57e-01,2.02e-02, 
1.33600e-01,2.57e-01,2.14e-02, 
1.33680e-01,2.57e-01,1.89e-02, 
1.33760e-01,2.57e-01,1.89e-02, 
1.33840e-01,2.57e-01,1.89e-02, 
1.33920e-01,2.57e-01,2.14e-02, 
1.34000e-01,2.57e-01,2.39e-02, 
1.34080e-01,2.57e-01,2.02e-02, 
1.34160e-01,2.57e-01,1.76e-02, 
1.34240e-01,2.57e-01,1.64e-02, 
1.34320e-01,2.57e-01,1.76e-02, 
1.34400e-01,2.57e-01,1.51e-02, 
1.34480e-01,2.57e-01,1.39e-02, 
1.34560e-01,2.57e-01,1.64e-02, 
1.34640e-01,2.57e-01,1.64e-02, 
1.34720e-01,2.57e-01,1.51e-02, 
1.34800e-01,2.57e-01,1.51e-02, 
1.34880e-01,2.57e-01,1.39e-02, 
1.34960e-01,2.57e-01,1.39e-02, 
1.35040e-01,2.57e-01,1.26e-02, 
1.35120e-01,2.57e-01,1.39e-02, 
1.35200e-01,2.57e-01,1.26e-02, 
1.35280e-01,2.57e-01,1.26e-02, 
1.35360e-01,2.56e-01,1.26e-02, 
1.35440e-01,2.56e-01,1.39e-02, 
1.35520e-01,2.57e-01,1.26e-02, 
1.35600e-01,2.56e-01,1.26e-02, 
1.35680e-01,2.56e-01,1.13e-02, 
1.35760e-01,2.57e-01,1.26e-02, 
1.35840e-01,2.56e-01,1.13e-02, 
1.35920e-01,2.56e-01,1.01e-02, 
1.36000e-01,2.56e-01,1.13e-02, 
1.36080e-01,2.56e-01,8.82e-03, 
1.36160e-01,2.56e-01,1.01e-02, 
1.36240e-01,2.56e-01,1.01e-02, 
1.36320e-01,2.56e-01,1.13e-02, 
1.36400e-01,2.56e-01,1.13e-02, 
1.36480e-01,2.56e-01,8.82e-03, 
1.36560e-01,2.56e-01,1.01e-02, 
1.36640e-01,2.56e-01,8.82e-03, 
1.36720e-01,2.57e-01,8.82e-03, 
1.36800e-01,2.55e-01,8.82e-03, 
1.36880e-01,2.56e-01,8.82e-03, 
1.36960e-01,2.56e-01,7.56e-03, 
1.37040e-01,2.56e-01,7.56e-03, 
1.37120e-01,2.56e-01,7.56e-03, 
1.37200e-01,2.56e-01,8.82e-03, 
1.37280e-01,2.56e-01,7.56e-03, 
1.37360e-01,2.56e-01,7.56e-03, 
1.37440e-01,2.56e-01,7.56e-03, 
1.37520e-01,2.57e-01,6.30e-03, 
1.37600e-01,2.56e-01,6.30e-03, 
1.37680e-01,2.55e-01,6.30e-03, 
1.37760e-01,2.56e-01,7.56e-03, 
1.37840e-01,2.56e-01,7.56e-03, 
1.37920e-01,2.56e-01,6.30e-03, 
1.38000e-01,2.56e-01,7.56e-03, 
1.38080e-01,2.56e-01,6.30e-03, 
1.38160e-01,2.55e-01,5.04e-03, 
1.38240e-01,2.56e-01,6.30e-03, 
1.38320e-01,2.56e-01,6.30e-03, 
1.38400e-01,2.56e-01,3.78e-03, 
1.38480e-01,2.55e-01,3.78e-03, 
1.38560e-01,2.55e-01,5.04e-03, 
1.38640e-01,2.55e-01,5.04e-03, 
1.38720e-01,2.55e-01,3.78e-03, 
1.38800e-01,2.56e-01,3.78e-03, 
1.38880e-01,2.56e-01,3.78e-03, 
1.38960e-01,2.55e-01,3.78e-03, 
1.39040e-01,2.54e-01,6.30e-03, 
1.39120e-01,2.55e-01,3.78e-03, 
1.39200e-01,2.55e-01,5.04e-03, 
1.39280e-01,2.55e-01,3.78e-03, 
1.39360e-01,2.54e-01,3.78e-03, 
1.39440e-01,2.55e-01,3.78e-03, 
1.39520e-01,2.55e-01,2.52e-03, 
1.39600e-01,2.55e-01,3.78e-03, 
1.39680e-01,2.55e-01,3.78e-03, 
1.39760e-01,2.56e-01,2.52e-03, 
1.39840e-01,2.56e-01,2.52e-03, 
1.39920e-01,2.55e-01,2.52e-03, 
1.40000e-01,2.55e-01,2.52e-03, 
1.40080e-01,2.54e-01,3.78e-03, 
1.40160e-01,2.55e-01,2.52e-03, 
1.40240e-01,2.55e-01,2.52e-03, 
1.40320e-01,2.54e-01,1.26e-03, 
1.40400e-01,2.55e-01,1.26e-03, 
1.40480e-01,2.54e-01,1.26e-03, 
1.40560e-01,2.55e-01,1.26e-03, 
1.40640e-01,2.55e-01,2.52e-03, 
1.40720e-01,2.55e-01,1.26e-03, 
1.40800e-01,2.54e-01,2.52e-03, 
1.40880e-01,2.54e-01,1.26e-03, 
1.40960e-01,2.54e-01,1.26e-03, 
1.41040e-01,2.54e-01,1.26e-03, 
1.41120e-01,2.54e-01,0.00e+00, 
1.41200e-01,2.54e-01,0.00e+00, 
1.41280e-01,2.55e-01,0.00e+00, 
1.41360e-01,2.54e-01,0.00e+00, 
1.41440e-01,2.54e-01,1.26e-03, 
1.41520e-01,2.54e-01,0.00e+00, 
1.41600e-01,2.54e-01,0.00e+00, 
1.41680e-01,2.54e-01,0.00e+00, 
1.41760e-01,2.55e-01,-1.26e-03, 
1.41840e-01,2.54e-01,0.00e+00, 
1.41920e-01,2.54e-01,0.00e+00, 
1.42000e-01,2.54e-01,-1.26e-03, 
1.42080e-01,2.54e-01,-1.26e-03, 
1.42160e-01,2.54e-01,-1.26e-03, 
1.42240e-01,2.54e-01,-1.26e-03, 
1.42320e-01,2.54e-01,-1.26e-03, 
1.42400e-01,2.54e-01,-1.26e-03, 
1.42480e-01,2.54e-01,-1.26e-03, 
1.42560e-01,2.54e-01,-1.26e-03, 
1.42640e-01,2.54e-01,-1.26e-03, 
1.42720e-01,2.54e-01,-1.26e-03, 
1.42800e-01,2.54e-01,-1.26e-03, 
1.42880e-01,2.54e-01,-1.26e-03, 
1.42960e-01,2.54e-01,-1.26e-03, 
1.43040e-01,2.54e-01,-1.26e-03, 
1.43120e-01,2.54e-01,-1.26e-03, 
1.43200e-01,2.54e-01,-1.26e-03, 
1.43280e-01,2.54e-01,-1.26e-03, 
1.43360e-01,2.54e-01,-1.26e-03, 
1.43440e-01,2.54e-01,-1.26e-03, 
1.43520e-01,2.54e-01,-2.52e-03, 
1.43600e-01,2.54e-01,-1.26e-03, 
1.43680e-01,2.54e-01,-1.26e-03, 
1.43760e-01,2.54e-01,-1.26e-03, 
1.43840e-01,2.54e-01,-1.26e-03, 
1.43920e-01,2.54e-01,-1.26e-03, 
1.44000e-01,2.54e-01,-1.26e-03, 
1.44080e-01,2.54e-01,-2.52e-03, 
1.44160e-01,2.54e-01,-2.52e-03, 
1.44240e-01,2.54e-01,-2.52e-03, 
1.44320e-01,2.54e-01,-2.52e-03, 
1.44400e-01,2.54e-01,-2.52e-03, 
1.44480e-01,2.54e-01,-2.52e-03, 
1.44560e-01,2.54e-01,-3.78e-03, 
1.44640e-01,2.54e-01,-2.52e-03, 
1.44720e-01,2.54e-01,-3.78e-03, 
1.44800e-01,2.54e-01,-2.52e-03, 
1.44880e-01,2.54e-01,-3.78e-03, 
1.44960e-01,2.54e-01,-3.78e-03, 
1.45040e-01,2.54e-01,-3.78e-03, 
1.45120e-01,2.54e-01,-3.78e-03, 
1.45200e-01,2.54e-01,-3.78e-03, 
1.45280e-01,2.54e-01,-3.78e-03, 
1.45360e-01,2.54e-01,-3.78e-03, 
1.45440e-01,2.54e-01,-3.78e-03, 
1.45520e-01,2.54e-01,-3.78e-03, 
1.45600e-01,2.54e-01,-5.04e-03, 
1.45680e-01,2.54e-01,-5.04e-03, 
1.45760e-01,2.54e-01,-5.04e-03, 
1.45840e-01,2.54e-01,-5.04e-03, 
1.45920e-01,2.54e-01,-5.04e-03, 
1.46000e-01,2.54e-01,-5.04e-03, 
1.46080e-01,2.54e-01,-3.78e-03, 
1.46160e-01,2.54e-01,-5.04e-03, 
1.46240e-01,2.54e-01,-5.04e-03, 
1.46320e-01,2.54e-01,-5.04e-03, 
1.46400e-01,2.54e-01,-5.04e-03, 
1.46480e-01,2.54e-01,-5.04e-03, 
1.46560e-01,2.54e-01,-5.04e-03, 
1.46640e-01,2.54e-01,-5.04e-03, 
1.46720e-01,2.54e-01,-5.04e-03, 
1.46800e-01,2.54e-01,-5.04e-03, 
1.46880e-01,2.54e-01,-5.04e-03, 
1.46960e-01,2.54e-01,-5.04e-03, 
1.47040e-01,2.54e-01,-5.04e-03, 
1.47120e-01,2.54e-01,-5.04e-03, 
1.47200e-01,2.54e-01,-5.04e-03, 
1.47280e-01,2.54e-01,-5.04e-03, 
1.47360e-01,2.54e-01,-5.04e-03, 
1.47440e-01,2.54e-01,-5.04e-03, 
1.47520e-01,2.54e-01,-5.04e-03, 
1.47600e-01,2.54e-01,-5.04e-03, 
1.47680e-01,2.54e-01,-5.04e-03, 
1.47760e-01,2.54e-01,-5.04e-03, 
1.47840e-01,2.54e-01,-5.04e-03, 
1.47920e-01,2.54e-01,-5.04e-03, 
1.48000e-01,2.54e-01,-5.04e-03, 
1.48080e-01,2.54e-01,-5.04e-03, 
1.48160e-01,2.54e-01,-5.04e-03, 
1.48240e-01,2.54e-01,-5.04e-03, 
1.48320e-01,2.54e-01,-5.04e-03, 
1.48400e-01,2.54e-01,-5.04e-03, 
1.48480e-01,2.54e-01,-5.04e-03, 
1.48560e-01,2.54e-01,-6.30e-03, 
1.48640e-01,2.54e-01,-5.04e-03, 
1.48720e-01,2.54e-01,-6.30e-03, 
1.48800e-01,2.54e-01,-6.30e-03, 
1.48880e-01,2.54e-01,-5.04e-03, 
1.48960e-01,2.54e-01,-5.04e-03, 
1.49040e-01,2.54e-01,-5.04e-03, 
1.49120e-01,2.54e-01,-6.30e-03, 
1.49200e-01,2.54e-01,-6.30e-03, 
1.49280e-01,2.54e-01,-6.30e-03, 
1.49360e-01,2.54e-01,-5.04e-03, 
1.49440e-01,2.54e-01,-6.30e-03, 
1.49520e-01,2.54e-01,-6.30e-03, 
1.49600e-01,2.54e-01,-6.30e-03, 
1.49680e-01,2.54e-01,-6.30e-03, 
1.49760e-01,2.54e-01,-7.56e-03, 
1.49840e-01,2.54e-01,-6.30e-03, 
1.49920e-01,2.54e-01,-6.30e-03, 
1.50000e-01,2.54e-01,-6.30e-03, 
1.50080e-01,2.54e-01,-6.30e-03, 
1.50160e-01,2.54e-01,-6.30e-03, 
1.50240e-01,2.54e-01,-6.30e-03, 
1.50320e-01,2.54e-01,-6.30e-03, 
1.50400e-01,2.54e-01,-7.56e-03, 
1.50480e-01,2.54e-01,-6.30e-03, 
1.50560e-01,2.54e-01,-7.56e-03, 
1.50640e-01,2.54e-01,-6.30e-03, 
1.50720e-01,2.54e-01,-6.30e-03, 
1.50800e-01,2.54e-01,-6.30e-03, 
1.50880e-01,2.54e-01,-6.30e-03, 
1.50960e-01,2.54e-01,-6.30e-03, 
1.51040e-01,2.54e-01,-6.30e-03, 
1.51120e-01,2.55e-01,-7.56e-03, 
1.51200e-01,2.54e-01,-7.56e-03, 
1.51280e-01,2.54e-01,-7.56e-03, 
1.51360e-01,2.54e-01,-6.30e-03, 
1.51440e-01,2.54e-01,-7.56e-03, 
1.51520e-01,2.54e-01,-7.56e-03, 
1.51600e-01,2.55e-01,-7.56e-03, 
1.51680e-01,2.55e-01,-7.56e-03, 
1.51760e-01,2.54e-01,-7.56e-03, 
1.51840e-01,2.54e-01,-7.56e-03, 
1.51920e-01,2.54e-01,-6.30e-03, 
1.52000e-01,2.54e-01,-7.56e-03, 
1.52080e-01,2.54e-01,-7.56e-03, 
1.52160e-01,2.54e-01,-7.56e-03, 
1.52240e-01,2.55e-01,-7.56e-03, 
1.52320e-01,2.54e-01,-7.56e-03, 
1.52400e-01,2.55e-01,-7.56e-03, 
1.52480e-01,2.54e-01,-7.56e-03, 
1.52560e-01,2.54e-01,-7.56e-03, 
1.52640e-01,2.55e-01,-7.56e-03, 
1.52720e-01,2.55e-01,-7.56e-03, 
1.52800e-01,2.55e-01,-7.56e-03, 
1.52880e-01,2.55e-01,-7.56e-03, 
1.52960e-01,2.55e-01,-7.56e-03, 
1.53040e-01,2.55e-01,-6.30e-03, 
1.53120e-01,2.55e-01,-6.30e-03, 
1.53200e-01,2.54e-01,-7.56e-03, 
1.53280e-01,2.55e-01,-7.56e-03, 
1.53360e-01,2.55e-01,-7.56e-03, 
1.53440e-01,2.55e-01,-7.56e-03, 
1.53520e-01,2.55e-01,-7.56e-03, 
1.53600e-01,2.55e-01,-7.56e-03, 
1.53680e-01,2.55e-01,-7.56e-03, 
1.53760e-01,2.55e-01,-7.56e-03, 
1.53840e-01,2.55e-01,-7.56e-03, 
1.53920e-01,2.55e-01,-7.56e-03, 
1.54000e-01,2.54e-01,-7.56e-03, 
1.54080e-01,2.55e-01,-7.56e-03, 
1.54160e-01,2.56e-01,-7.56e-03, 
1.54240e-01,2.56e-01,-7.56e-03, 
1.54320e-01,2.55e-01,-7.56e-03, 
1.54400e-01,2.54e-01,-7.56e-03, 
1.54480e-01,2.55e-01,-8.82e-03, 
1.54560e-01,2.56e-01,-7.56e-03, 
1.54640e-01,2.56e-01,-7.56e-03, 
1.54720e-01,2.56e-01,-8.82e-03, 
1.54800e-01,2.56e-01,-7.56e-03, 
1.54880e-01,2.56e-01,-7.56e-03, 
1.54960e-01,2.56e-01,-7.56e-03, 
1.55040e-01,2.57e-01,-7.56e-03, 
1.55120e-01,2.55e-01,-7.56e-03, 
1.55200e-01,2.56e-01,-7.56e-03, 
1.55280e-01,2.56e-01,-8.82e-03, 
1.55360e-01,2.57e-01,-7.56e-03, 
1.55440e-01,2.56e-01,-8.82e-03, 
1.55520e-01,2.56e-01,-8.82e-03, 
1.55600e-01,2.57e-01,-8.82e-03, 
1.55680e-01,2.57e-01,-8.82e-03, 
1.55760e-01,2.56e-01,-8.82e-03, 
1.55840e-01,2.57e-01,-8.82e-03, 
1.55920e-01,2.57e-01,-8.82e-03, 
1.56000e-01,2.56e-01,-8.82e-03, 
1.56080e-01,2.56e-01,-8.82e-03, 
1.56160e-01,2.57e-01,-8.82e-03, 
1.56240e-01,2.56e-01,-8.82e-03, 
1.56320e-01,2.57e-01,-8.82e-03, 
1.56400e-01,2.57e-01,-8.82e-03, 
1.56480e-01,2.57e-01,-7.56e-03, 
1.56560e-01,2.57e-01,-8.82e-03, 
1.56640e-01,2.57e-01,-8.82e-03, 
1.56720e-01,2.57e-01,-8.82e-03, 
1.56800e-01,2.57e-01,-7.56e-03, 
1.56880e-01,2.57e-01,-8.82e-03, 
1.56960e-01,2.57e-01,-8.82e-03, 
1.57040e-01,2.57e-01,-8.82e-03, 
1.57120e-01,2.57e-01,-8.82e-03, 
1.57200e-01,2.57e-01,-8.82e-03, 
1.57280e-01,2.57e-01,-8.82e-03, 
1.57360e-01,2.56e-01,-8.82e-03, 
1.57440e-01,2.57e-01,-8.82e-03, 
1.57520e-01,2.57e-01,-8.82e-03, 
1.57600e-01,2.57e-01,-8.82e-03, 
1.57680e-01,2.57e-01,-8.82e-03, 
1.57760e-01,2.57e-01,-8.82e-03, 
1.57840e-01,2.57e-01,-7.56e-03, 
1.57920e-01,2.57e-01,-8.82e-03, 
1.58000e-01,2.57e-01,-8.82e-03, 
1.58080e-01,2.57e-01,-8.82e-03, 
1.58160e-01,2.57e-01,-8.82e-03, 
1.58240e-01,2.57e-01,-8.82e-03, 
1.58320e-01,2.57e-01,-8.82e-03, 
1.58400e-01,2.57e-01,-8.82e-03, 
1.58480e-01,2.57e-01,-8.82e-03, 
1.58560e-01,2.57e-01,-8.82e-03, 
1.58640e-01,2.57e-01,-8.82e-03, 
1.58720e-01,2.57e-01,-8.82e-03, 
1.58800e-01,2.57e-01,-8.82e-03, 
1.58880e-01,2.57e-01,-8.82e-03, 
1.58960e-01,2.57e-01,-8.82e-03, 
1.59040e-01,2.57e-01,-8.82e-03, 
1.59120e-01,2.57e-01,-8.82e-03, 
1.59200e-01,2.57e-01,-8.82e-03, 
1.59280e-01,2.57e-01,-8.82e-03, 
1.59360e-01,2.57e-01,-8.82e-03, 
1.59440e-01,2.57e-01,-8.82e-03, 
1.59520e-01,2.57e-01,-8.82e-03, 
1.59600e-01,2.57e-01,-8.82e-03, 
1.59680e-01,2.57e-01,-8.82e-03, 
1.59760e-01,2.57e-01,-8.82e-03, 
1.59840e-01,2.57e-01,-1.01e-02, 
1.59920e-01,2.57e-01,-8.82e-03, 
1.60000e-01,2.58e-01,-8.82e-03, 
1.60080e-01,2.57e-01,-8.82e-03, 
1.60160e-01,2.58e-01,-8.82e-03, 
1.60240e-01,2.58e-01,-1.01e-02, 
1.60320e-01,2.58e-01,-1.01e-02, 
1.60400e-01,2.58e-01,-8.82e-03, 
1.60480e-01,2.58e-01,-8.82e-03, 
1.60560e-01,2.58e-01,-1.01e-02, 
1.60640e-01,2.58e-01,-8.82e-03, 
1.60720e-01,2.58e-01,-1.01e-02, 
1.60800e-01,2.58e-01,-1.01e-02, 
1.60880e-01,2.59e-01,-1.01e-02, 
1.60960e-01,2.58e-01,-8.82e-03, 
1.61040e-01,2.59e-01,-1.01e-02, 
1.61120e-01,2.59e-01,-1.01e-02, 
