,CH3
Second,Volt
-1.30240e+00,-3.27e-01, 
-1.30167e+00,-3.27e-01, 
-1.30094e+00,-3.27e-01, 
-1.30021e+00,-3.27e-01, 
-1.29947e+00,-3.27e-01, 
-1.29874e+00,-3.28e-01, 
-1.29801e+00,-3.29e-01, 
-1.29728e+00,-3.29e-01, 
-1.29654e+00,-3.29e-01, 
-1.29581e+00,-3.30e-01, 
-1.29508e+00,-3.30e-01, 
-1.29435e+00,-3.30e-01, 
-1.29361e+00,-3.30e-01, 
-1.29288e+00,-3.31e-01, 
-1.29215e+00,-3.32e-01, 
-1.29142e+00,-3.32e-01, 
-1.29068e+00,-3.33e-01, 
-1.28995e+00,-3.33e-01, 
-1.28922e+00,-3.33e-01, 
-1.28849e+00,-3.34e-01, 
-1.28775e+00,-3.34e-01, 
-1.28702e+00,-3.34e-01, 
-1.28629e+00,-3.34e-01, 
-1.28556e+00,-3.35e-01, 
-1.28482e+00,-3.34e-01, 
-1.28409e+00,-3.35e-01, 
-1.28336e+00,-3.35e-01, 
-1.28263e+00,-3.35e-01, 
-1.28189e+00,-3.35e-01, 
-1.28116e+00,-3.35e-01, 
-1.28043e+00,-3.35e-01, 
-1.27970e+00,-3.35e-01, 
-1.27896e+00,-3.35e-01, 
-1.27823e+00,-3.35e-01, 
-1.27750e+00,-3.35e-01, 
-1.27677e+00,-3.35e-01, 
-1.27604e+00,-3.35e-01, 
-1.27530e+00,-3.35e-01, 
-1.27457e+00,-3.35e-01, 
-1.27384e+00,-3.35e-01, 
-1.27311e+00,-3.35e-01, 
-1.27237e+00,-3.35e-01, 
-1.27164e+00,-3.35e-01, 
-1.27091e+00,-3.35e-01, 
-1.27018e+00,-3.35e-01, 
-1.26944e+00,-3.35e-01, 
-1.26871e+00,-3.35e-01, 
-1.26798e+00,-3.35e-01, 
-1.26725e+00,-3.35e-01, 
-1.26651e+00,-3.35e-01, 
-1.26578e+00,-3.35e-01, 
-1.26505e+00,-3.35e-01, 
-1.26432e+00,-3.36e-01, 
-1.26358e+00,-3.35e-01, 
-1.26285e+00,-3.35e-01, 
-1.26212e+00,-3.36e-01, 
-1.26139e+00,-3.37e-01, 
-1.26065e+00,-3.37e-01, 
-1.25992e+00,-3.37e-01, 
-1.25919e+00,-3.37e-01, 
-1.25846e+00,-3.37e-01, 
-1.25772e+00,-3.38e-01, 
-1.25699e+00,-3.37e-01, 
-1.25626e+00,-3.38e-01, 
-1.25553e+00,-3.38e-01, 
-1.25479e+00,-3.38e-01, 
-1.25406e+00,-3.38e-01, 
-1.25333e+00,-3.38e-01, 
-1.25260e+00,-3.38e-01, 
-1.25187e+00,-3.38e-01, 
-1.25113e+00,-3.38e-01, 
-1.25040e+00,-3.38e-01, 
-1.24967e+00,-3.38e-01, 
-1.24894e+00,-3.38e-01, 
-1.24820e+00,-3.38e-01, 
-1.24747e+00,-3.38e-01, 
-1.24674e+00,-3.37e-01, 
-1.24601e+00,-3.38e-01, 
-1.24527e+00,-3.38e-01, 
-1.24454e+00,-3.38e-01, 
-1.24381e+00,-3.38e-01, 
-1.24308e+00,-3.38e-01, 
-1.24234e+00,-3.38e-01, 
-1.24161e+00,-3.38e-01, 
-1.24088e+00,-3.38e-01, 
-1.24015e+00,-3.38e-01, 
-1.23941e+00,-3.37e-01, 
-1.23868e+00,-3.37e-01, 
-1.23795e+00,-3.38e-01, 
-1.23722e+00,-3.38e-01, 
-1.23648e+00,-3.37e-01, 
-1.23575e+00,-3.38e-01, 
-1.23502e+00,-3.37e-01, 
-1.23429e+00,-3.38e-01, 
-1.23355e+00,-3.37e-01, 
-1.23282e+00,-3.38e-01, 
-1.23209e+00,-3.37e-01, 
-1.23136e+00,-3.38e-01, 
-1.23063e+00,-3.38e-01, 
-1.22989e+00,-3.38e-01, 
-1.22916e+00,-3.38e-01, 
-1.22843e+00,-3.37e-01, 
-1.22770e+00,-3.37e-01, 
-1.22696e+00,-3.37e-01, 
-1.22623e+00,-3.36e-01, 
-1.22550e+00,-3.36e-01, 
-1.22477e+00,-3.36e-01, 
-1.22403e+00,-3.36e-01, 
-1.22330e+00,-3.35e-01, 
-1.22257e+00,-3.35e-01, 
-1.22184e+00,-3.34e-01, 
-1.22110e+00,-3.34e-01, 
-1.22037e+00,-3.34e-01, 
-1.21964e+00,-3.33e-01, 
-1.21891e+00,-3.33e-01, 
-1.21817e+00,-3.33e-01, 
-1.21744e+00,-3.32e-01, 
-1.21671e+00,-3.31e-01, 
-1.21598e+00,-3.31e-01, 
-1.21524e+00,-3.30e-01, 
-1.21451e+00,-3.30e-01, 
-1.21378e+00,-3.30e-01, 
-1.21305e+00,-3.30e-01, 
-1.21231e+00,-3.30e-01, 
-1.21158e+00,-3.30e-01, 
-1.21085e+00,-3.29e-01, 
-1.21012e+00,-3.30e-01, 
-1.20938e+00,-3.29e-01, 
-1.20865e+00,-3.30e-01, 
-1.20792e+00,-3.30e-01, 
-1.20719e+00,-3.29e-01, 
-1.20646e+00,-3.29e-01, 
-1.20572e+00,-3.29e-01, 
-1.20499e+00,-3.30e-01, 
-1.20426e+00,-3.30e-01, 
-1.20353e+00,-3.29e-01, 
-1.20279e+00,-3.30e-01, 
-1.20206e+00,-3.30e-01, 
-1.20133e+00,-3.30e-01, 
-1.20060e+00,-3.30e-01, 
-1.19986e+00,-3.30e-01, 
-1.19913e+00,-3.30e-01, 
-1.19840e+00,-3.30e-01, 
-1.19767e+00,-3.30e-01, 
-1.19693e+00,-3.30e-01, 
-1.19620e+00,-3.30e-01, 
-1.19547e+00,-3.29e-01, 
-1.19474e+00,-3.30e-01, 
-1.19400e+00,-3.30e-01, 
-1.19327e+00,-3.29e-01, 
-1.19254e+00,-3.29e-01, 
-1.19181e+00,-3.29e-01, 
-1.19107e+00,-3.28e-01, 
-1.19034e+00,-3.29e-01, 
-1.18961e+00,-3.28e-01, 
-1.18888e+00,-3.27e-01, 
-1.18814e+00,-3.27e-01, 
-1.18741e+00,-3.27e-01, 
-1.18668e+00,-3.26e-01, 
-1.18595e+00,-3.27e-01, 
-1.18521e+00,-3.26e-01, 
-1.18448e+00,-3.26e-01, 
-1.18375e+00,-3.25e-01, 
-1.18302e+00,-3.25e-01, 
-1.18229e+00,-3.24e-01, 
-1.18155e+00,-3.24e-01, 
-1.18082e+00,-3.24e-01, 
-1.18009e+00,-3.23e-01, 
-1.17936e+00,-3.23e-01, 
-1.17862e+00,-3.22e-01, 
-1.17789e+00,-3.22e-01, 
-1.17716e+00,-3.22e-01, 
-1.17643e+00,-3.22e-01, 
-1.17569e+00,-3.22e-01, 
-1.17496e+00,-3.22e-01, 
-1.17423e+00,-3.21e-01, 
-1.17350e+00,-3.21e-01, 
-1.17276e+00,-3.21e-01, 
-1.17203e+00,-3.21e-01, 
-1.17130e+00,-3.21e-01, 
-1.17057e+00,-3.21e-01, 
-1.16983e+00,-3.21e-01, 
-1.16910e+00,-3.21e-01, 
-1.16837e+00,-3.21e-01, 
-1.16764e+00,-3.21e-01, 
-1.16690e+00,-3.21e-01, 
-1.16617e+00,-3.21e-01, 
-1.16544e+00,-3.21e-01, 
-1.16471e+00,-3.21e-01, 
-1.16397e+00,-3.21e-01, 
-1.16324e+00,-3.20e-01, 
-1.16251e+00,-3.21e-01, 
-1.16178e+00,-3.20e-01, 
-1.16104e+00,-3.19e-01, 
-1.16031e+00,-3.19e-01, 
-1.15958e+00,-3.19e-01, 
-1.15885e+00,-3.19e-01, 
-1.15812e+00,-3.18e-01, 
-1.15738e+00,-3.19e-01, 
-1.15665e+00,-3.18e-01, 
-1.15592e+00,-3.18e-01, 
-1.15519e+00,-3.18e-01, 
-1.15445e+00,-3.17e-01, 
-1.15372e+00,-3.16e-01, 
-1.15299e+00,-3.15e-01, 
-1.15226e+00,-3.15e-01, 
-1.15152e+00,-3.15e-01, 
-1.15079e+00,-3.14e-01, 
-1.15006e+00,-3.13e-01, 
-1.14933e+00,-3.13e-01, 
-1.14859e+00,-3.12e-01, 
-1.14786e+00,-3.10e-01, 
-1.14713e+00,-3.10e-01, 
-1.14640e+00,-3.10e-01, 
-1.14566e+00,-3.09e-01, 
-1.14493e+00,-3.08e-01, 
-1.14420e+00,-3.07e-01, 
-1.14347e+00,-3.07e-01, 
-1.14273e+00,-3.06e-01, 
-1.14200e+00,-3.05e-01, 
-1.14127e+00,-3.06e-01, 
-1.14054e+00,-3.05e-01, 
-1.13980e+00,-3.04e-01, 
-1.13907e+00,-3.04e-01, 
-1.13834e+00,-3.04e-01, 
-1.13761e+00,-3.04e-01, 
-1.13688e+00,-3.04e-01, 
-1.13614e+00,-3.03e-01, 
-1.13541e+00,-3.04e-01, 
-1.13468e+00,-3.03e-01, 
-1.13395e+00,-3.02e-01, 
-1.13321e+00,-3.03e-01, 
-1.13248e+00,-3.03e-01, 
-1.13175e+00,-3.03e-01, 
-1.13102e+00,-3.04e-01, 
-1.13028e+00,-3.03e-01, 
-1.12955e+00,-3.04e-01, 
-1.12882e+00,-3.03e-01, 
-1.12809e+00,-3.03e-01, 
-1.12735e+00,-3.03e-01, 
-1.12662e+00,-3.04e-01, 
-1.12589e+00,-3.03e-01, 
-1.12516e+00,-3.03e-01, 
-1.12442e+00,-3.03e-01, 
-1.12369e+00,-3.03e-01, 
-1.12296e+00,-3.03e-01, 
-1.12223e+00,-3.02e-01, 
-1.12149e+00,-3.02e-01, 
-1.12076e+00,-3.02e-01, 
-1.12003e+00,-3.02e-01, 
-1.11930e+00,-3.01e-01, 
-1.11856e+00,-3.01e-01, 
-1.11783e+00,-3.00e-01, 
-1.11710e+00,-2.99e-01, 
-1.11637e+00,-2.98e-01, 
-1.11563e+00,-2.98e-01, 
-1.11490e+00,-2.98e-01, 
-1.11417e+00,-2.98e-01, 
-1.11344e+00,-2.97e-01, 
-1.11271e+00,-2.96e-01, 
-1.11197e+00,-2.96e-01, 
-1.11124e+00,-2.95e-01, 
-1.11051e+00,-2.95e-01, 
-1.10978e+00,-2.95e-01, 
-1.10904e+00,-2.95e-01, 
-1.10831e+00,-2.94e-01, 
-1.10758e+00,-2.94e-01, 
-1.10685e+00,-2.94e-01, 
-1.10611e+00,-2.94e-01, 
-1.10538e+00,-2.94e-01, 
-1.10465e+00,-2.94e-01, 
-1.10392e+00,-2.94e-01, 
-1.10318e+00,-2.94e-01, 
-1.10245e+00,-2.94e-01, 
-1.10172e+00,-2.94e-01, 
-1.10099e+00,-2.94e-01, 
-1.10025e+00,-2.94e-01, 
-1.09952e+00,-2.94e-01, 
-1.09879e+00,-2.94e-01, 
-1.09806e+00,-2.94e-01, 
-1.09732e+00,-2.94e-01, 
-1.09659e+00,-2.95e-01, 
-1.09586e+00,-2.95e-01, 
-1.09513e+00,-2.95e-01, 
-1.09439e+00,-2.95e-01, 
-1.09366e+00,-2.94e-01, 
-1.09293e+00,-2.95e-01, 
-1.09220e+00,-2.94e-01, 
-1.09146e+00,-2.95e-01, 
-1.09073e+00,-2.95e-01, 
-1.09000e+00,-2.95e-01, 
-1.08927e+00,-2.95e-01, 
-1.08854e+00,-2.95e-01, 
-1.08780e+00,-2.95e-01, 
-1.08707e+00,-2.95e-01, 
-1.08634e+00,-2.95e-01, 
-1.08561e+00,-2.95e-01, 
-1.08487e+00,-2.95e-01, 
-1.08414e+00,-2.95e-01, 
-1.08341e+00,-2.95e-01, 
-1.08268e+00,-2.95e-01, 
-1.08194e+00,-2.95e-01, 
-1.08121e+00,-2.95e-01, 
-1.08048e+00,-2.95e-01, 
-1.07975e+00,-2.96e-01, 
-1.07901e+00,-2.96e-01, 
-1.07828e+00,-2.97e-01, 
-1.07755e+00,-2.98e-01, 
-1.07682e+00,-2.98e-01, 
-1.07608e+00,-2.98e-01, 
-1.07535e+00,-2.98e-01, 
-1.07462e+00,-2.98e-01, 
-1.07389e+00,-2.99e-01, 
-1.07315e+00,-2.99e-01, 
-1.07242e+00,-3.00e-01, 
-1.07169e+00,-3.01e-01, 
-1.07096e+00,-3.01e-01, 
-1.07022e+00,-3.01e-01, 
-1.06949e+00,-3.02e-01, 
-1.06876e+00,-3.02e-01, 
-1.06803e+00,-3.03e-01, 
-1.06729e+00,-3.04e-01, 
-1.06656e+00,-3.04e-01, 
-1.06583e+00,-3.04e-01, 
-1.06510e+00,-3.04e-01, 
-1.06437e+00,-3.05e-01, 
-1.06363e+00,-3.05e-01, 
-1.06290e+00,-3.06e-01, 
-1.06217e+00,-3.06e-01, 
-1.06144e+00,-3.06e-01, 
-1.06070e+00,-3.06e-01, 
-1.05997e+00,-3.06e-01, 
-1.05924e+00,-3.06e-01, 
-1.05851e+00,-3.06e-01, 
-1.05777e+00,-3.07e-01, 
-1.05704e+00,-3.07e-01, 
-1.05631e+00,-3.07e-01, 
-1.05558e+00,-3.07e-01, 
-1.05484e+00,-3.07e-01, 
-1.05411e+00,-3.07e-01, 
-1.05338e+00,-3.07e-01, 
-1.05265e+00,-3.07e-01, 
-1.05191e+00,-3.07e-01, 
-1.05118e+00,-3.07e-01, 
-1.05045e+00,-3.07e-01, 
-1.04972e+00,-3.07e-01, 
-1.04898e+00,-3.07e-01, 
-1.04825e+00,-3.07e-01, 
-1.04752e+00,-3.07e-01, 
-1.04679e+00,-3.07e-01, 
-1.04605e+00,-3.07e-01, 
-1.04532e+00,-3.07e-01, 
-1.04459e+00,-3.07e-01, 
-1.04386e+00,-3.08e-01, 
-1.04313e+00,-3.09e-01, 
-1.04239e+00,-3.09e-01, 
-1.04166e+00,-3.09e-01, 
-1.04093e+00,-3.10e-01, 
-1.04020e+00,-3.10e-01, 
-1.03946e+00,-3.10e-01, 
-1.03873e+00,-3.10e-01, 
-1.03800e+00,-3.11e-01, 
-1.03727e+00,-3.12e-01, 
-1.03653e+00,-3.13e-01, 
-1.03580e+00,-3.13e-01, 
-1.03507e+00,-3.14e-01, 
-1.03434e+00,-3.14e-01, 
-1.03360e+00,-3.15e-01, 
-1.03287e+00,-3.15e-01, 
-1.03214e+00,-3.15e-01, 
-1.03141e+00,-3.15e-01, 
-1.03067e+00,-3.16e-01, 
-1.02994e+00,-3.17e-01, 
-1.02921e+00,-3.18e-01, 
-1.02848e+00,-3.18e-01, 
-1.02774e+00,-3.18e-01, 
-1.02701e+00,-3.18e-01, 
-1.02628e+00,-3.19e-01, 
-1.02555e+00,-3.20e-01, 
-1.02481e+00,-3.20e-01, 
-1.02408e+00,-3.21e-01, 
-1.02335e+00,-3.21e-01, 
-1.02262e+00,-3.21e-01, 
-1.02188e+00,-3.22e-01, 
-1.02115e+00,-3.22e-01, 
-1.02042e+00,-3.22e-01, 
-1.01969e+00,-3.22e-01, 
-1.01896e+00,-3.23e-01, 
-1.01822e+00,-3.22e-01, 
-1.01749e+00,-3.23e-01, 
-1.01676e+00,-3.23e-01, 
-1.01603e+00,-3.22e-01, 
-1.01529e+00,-3.23e-01, 
-1.01456e+00,-3.23e-01, 
-1.01383e+00,-3.24e-01, 
-1.01310e+00,-3.22e-01, 
-1.01236e+00,-3.23e-01, 
-1.01163e+00,-3.23e-01, 
-1.01090e+00,-3.24e-01, 
-1.01017e+00,-3.24e-01, 
-1.00943e+00,-3.23e-01, 
-1.00870e+00,-3.24e-01, 
-1.00797e+00,-3.24e-01, 
-1.00724e+00,-3.24e-01, 
-1.00650e+00,-3.24e-01, 
-1.00577e+00,-3.24e-01, 
-1.00504e+00,-3.25e-01, 
-1.00431e+00,-3.25e-01, 
-1.00357e+00,-3.26e-01, 
-1.00284e+00,-3.26e-01, 
-1.00211e+00,-3.26e-01, 
-1.00138e+00,-3.26e-01, 
-1.00064e+00,-3.26e-01, 
-9.99912e-01,-3.27e-01, 
-9.99180e-01,-3.27e-01, 
-9.98447e-01,-3.27e-01, 
-9.97715e-01,-3.27e-01, 
-9.96982e-01,-3.28e-01, 
-9.96250e-01,-3.28e-01, 
-9.95518e-01,-3.28e-01, 
-9.94785e-01,-3.30e-01, 
-9.94053e-01,-3.30e-01, 
-9.93320e-01,-3.30e-01, 
-9.92588e-01,-3.30e-01, 
-9.91856e-01,-3.30e-01, 
-9.91123e-01,-3.31e-01, 
-9.90391e-01,-3.32e-01, 
-9.89658e-01,-3.32e-01, 
-9.88926e-01,-3.33e-01, 
-9.88193e-01,-3.33e-01, 
-9.87461e-01,-3.33e-01, 
-9.86729e-01,-3.33e-01, 
-9.85996e-01,-3.34e-01, 
-9.85264e-01,-3.33e-01, 
-9.84531e-01,-3.34e-01, 
-9.83799e-01,-3.34e-01, 
-9.83066e-01,-3.34e-01, 
-9.82334e-01,-3.34e-01, 
-9.81602e-01,-3.34e-01, 
-9.80869e-01,-3.34e-01, 
-9.80137e-01,-3.34e-01, 
-9.79404e-01,-3.34e-01, 
-9.78672e-01,-3.34e-01, 
-9.77939e-01,-3.34e-01, 
-9.77207e-01,-3.34e-01, 
-9.76475e-01,-3.34e-01, 
-9.75742e-01,-3.34e-01, 
-9.75010e-01,-3.34e-01, 
-9.74277e-01,-3.35e-01, 
-9.73545e-01,-3.34e-01, 
-9.72813e-01,-3.35e-01, 
-9.72080e-01,-3.35e-01, 
-9.71348e-01,-3.35e-01, 
-9.70615e-01,-3.35e-01, 
-9.69883e-01,-3.35e-01, 
-9.69150e-01,-3.35e-01, 
-9.68418e-01,-3.35e-01, 
-9.67686e-01,-3.35e-01, 
-9.66953e-01,-3.35e-01, 
-9.66221e-01,-3.35e-01, 
-9.65488e-01,-3.35e-01, 
-9.64756e-01,-3.36e-01, 
-9.64023e-01,-3.36e-01, 
-9.63291e-01,-3.35e-01, 
-9.62559e-01,-3.36e-01, 
-9.61826e-01,-3.36e-01, 
-9.61094e-01,-3.36e-01, 
-9.60361e-01,-3.37e-01, 
-9.59629e-01,-3.37e-01, 
-9.58897e-01,-3.37e-01, 
-9.58164e-01,-3.37e-01, 
-9.57432e-01,-3.37e-01, 
-9.56699e-01,-3.37e-01, 
-9.55967e-01,-3.38e-01, 
-9.55234e-01,-3.38e-01, 
-9.54502e-01,-3.38e-01, 
-9.53770e-01,-3.38e-01, 
-9.53037e-01,-3.38e-01, 
-9.52305e-01,-3.38e-01, 
-9.51572e-01,-3.38e-01, 
-9.50840e-01,-3.38e-01, 
-9.50107e-01,-3.38e-01, 
-9.49375e-01,-3.38e-01, 
-9.48643e-01,-3.38e-01, 
-9.47910e-01,-3.38e-01, 
-9.47178e-01,-3.38e-01, 
-9.46445e-01,-3.38e-01, 
-9.45713e-01,-3.38e-01, 
-9.44981e-01,-3.38e-01, 
-9.44248e-01,-3.38e-01, 
-9.43516e-01,-3.38e-01, 
-9.42783e-01,-3.38e-01, 
-9.42051e-01,-3.38e-01, 
-9.41318e-01,-3.38e-01, 
-9.40586e-01,-3.38e-01, 
-9.39854e-01,-3.38e-01, 
-9.39121e-01,-3.37e-01, 
-9.38389e-01,-3.38e-01, 
-9.37656e-01,-3.38e-01, 
-9.36924e-01,-3.38e-01, 
-9.36191e-01,-3.38e-01, 
-9.35459e-01,-3.38e-01, 
-9.34727e-01,-3.37e-01, 
-9.33994e-01,-3.38e-01, 
-9.33262e-01,-3.37e-01, 
-9.32529e-01,-3.37e-01, 
-9.31797e-01,-3.37e-01, 
-9.31064e-01,-3.38e-01, 
-9.30332e-01,-3.36e-01, 
-9.29600e-01,-3.36e-01, 
-9.28867e-01,-3.38e-01, 
-9.28135e-01,-3.37e-01, 
-9.27402e-01,-3.37e-01, 
-9.26670e-01,-3.36e-01, 
-9.25938e-01,-3.36e-01, 
-9.25205e-01,-3.36e-01, 
-9.24473e-01,-3.35e-01, 
-9.23740e-01,-3.35e-01, 
-9.23008e-01,-3.35e-01, 
-9.22275e-01,-3.35e-01, 
-9.21543e-01,-3.34e-01, 
-9.20811e-01,-3.35e-01, 
-9.20078e-01,-3.34e-01, 
-9.19346e-01,-3.34e-01, 
-9.18613e-01,-3.34e-01, 
-9.17881e-01,-3.33e-01, 
-9.17148e-01,-3.33e-01, 
-9.16416e-01,-3.33e-01, 
-9.15684e-01,-3.32e-01, 
-9.14951e-01,-3.33e-01, 
-9.14219e-01,-3.32e-01, 
-9.13486e-01,-3.31e-01, 
-9.12754e-01,-3.30e-01, 
-9.12022e-01,-3.31e-01, 
-9.11289e-01,-3.31e-01, 
-9.10557e-01,-3.30e-01, 
-9.09824e-01,-3.30e-01, 
-9.09092e-01,-3.30e-01, 
-9.08359e-01,-3.30e-01, 
-9.07627e-01,-3.30e-01, 
-9.06895e-01,-3.30e-01, 
-9.06162e-01,-3.30e-01, 
-9.05430e-01,-3.30e-01, 
-9.04697e-01,-3.29e-01, 
-9.03965e-01,-3.30e-01, 
-9.03232e-01,-3.30e-01, 
-9.02500e-01,-3.29e-01, 
-9.01768e-01,-3.29e-01, 
-9.01035e-01,-3.30e-01, 
-9.00303e-01,-3.29e-01, 
-8.99570e-01,-3.30e-01, 
-8.98838e-01,-3.30e-01, 
-8.98106e-01,-3.30e-01, 
-8.97373e-01,-3.29e-01, 
-8.96641e-01,-3.30e-01, 
-8.95908e-01,-3.30e-01, 
-8.95176e-01,-3.29e-01, 
-8.94443e-01,-3.29e-01, 
-8.93711e-01,-3.28e-01, 
-8.92979e-01,-3.29e-01, 
-8.92246e-01,-3.29e-01, 
-8.91514e-01,-3.28e-01, 
-8.90781e-01,-3.28e-01, 
-8.90049e-01,-3.29e-01, 
-8.89316e-01,-3.28e-01, 
-8.88584e-01,-3.28e-01, 
-8.87852e-01,-3.28e-01, 
-8.87119e-01,-3.27e-01, 
-8.86387e-01,-3.27e-01, 
-8.85654e-01,-3.26e-01, 
-8.84922e-01,-3.27e-01, 
-8.84189e-01,-3.26e-01, 
-8.83457e-01,-3.26e-01, 
-8.82725e-01,-3.25e-01, 
-8.81992e-01,-3.26e-01, 
-8.81260e-01,-3.24e-01, 
-8.80527e-01,-3.24e-01, 
-8.79795e-01,-3.24e-01, 
-8.79063e-01,-3.23e-01, 
-8.78330e-01,-3.23e-01, 
-8.77598e-01,-3.22e-01, 
-8.76865e-01,-3.22e-01, 
-8.76133e-01,-3.21e-01, 
-8.75400e-01,-3.21e-01, 
-8.74668e-01,-3.21e-01, 
-8.73936e-01,-3.21e-01, 
-8.73203e-01,-3.20e-01, 
-8.72471e-01,-3.18e-01, 
-8.71738e-01,-3.19e-01, 
-8.71006e-01,-3.19e-01, 
-8.70273e-01,-3.18e-01, 
-8.69541e-01,-3.18e-01, 
-8.68809e-01,-3.18e-01, 
-8.68076e-01,-3.18e-01, 
-8.67344e-01,-3.18e-01, 
-8.66611e-01,-3.18e-01, 
-8.65879e-01,-3.18e-01, 
-8.65147e-01,-3.18e-01, 
-8.64414e-01,-3.18e-01, 
-8.63682e-01,-3.18e-01, 
-8.62949e-01,-3.18e-01, 
-8.62217e-01,-3.18e-01, 
-8.61484e-01,-3.18e-01, 
-8.60752e-01,-3.18e-01, 
-8.60020e-01,-3.18e-01, 
-8.59287e-01,-3.18e-01, 
-8.58555e-01,-3.18e-01, 
-8.57822e-01,-3.18e-01, 
-8.57090e-01,-3.18e-01, 
-8.56357e-01,-3.18e-01, 
-8.55625e-01,-3.18e-01, 
-8.54893e-01,-3.18e-01, 
-8.54160e-01,-3.18e-01, 
-8.53428e-01,-3.18e-01, 
-8.52695e-01,-3.18e-01, 
-8.51963e-01,-3.18e-01, 
-8.51231e-01,-3.17e-01, 
-8.50498e-01,-3.17e-01, 
-8.49766e-01,-3.16e-01, 
-8.49033e-01,-3.15e-01, 
-8.48301e-01,-3.15e-01, 
-8.47568e-01,-3.15e-01, 
-8.46836e-01,-3.14e-01, 
-8.46104e-01,-3.13e-01, 
-8.45371e-01,-3.13e-01, 
-8.44639e-01,-3.12e-01, 
-8.43906e-01,-3.11e-01, 
-8.43174e-01,-3.10e-01, 
-8.42441e-01,-3.10e-01, 
-8.41709e-01,-3.09e-01, 
-8.40977e-01,-3.09e-01, 
-8.40244e-01,-3.07e-01, 
-8.39512e-01,-3.07e-01, 
-8.38779e-01,-3.06e-01, 
-8.38047e-01,-3.05e-01, 
-8.37314e-01,-3.05e-01, 
-8.36582e-01,-3.04e-01, 
-8.35850e-01,-3.04e-01, 
-8.35117e-01,-3.03e-01, 
-8.34385e-01,-3.03e-01, 
-8.33652e-01,-3.02e-01, 
-8.32920e-01,-3.02e-01, 
-8.32188e-01,-3.02e-01, 
-8.31455e-01,-3.02e-01, 
-8.30723e-01,-3.02e-01, 
-8.29990e-01,-3.02e-01, 
-8.29258e-01,-3.01e-01, 
-8.28525e-01,-3.02e-01, 
-8.27793e-01,-3.01e-01, 
-8.27061e-01,-3.01e-01, 
-8.26328e-01,-3.02e-01, 
-8.25596e-01,-3.01e-01, 
-8.24863e-01,-3.01e-01, 
-8.24131e-01,-3.01e-01, 
-8.23398e-01,-3.01e-01, 
-8.22666e-01,-3.01e-01, 
-8.21934e-01,-3.01e-01, 
-8.21201e-01,-3.01e-01, 
-8.20469e-01,-3.01e-01, 
-8.19736e-01,-3.00e-01, 
-8.19004e-01,-2.99e-01, 
-8.18272e-01,-2.99e-01, 
-8.17539e-01,-2.99e-01, 
-8.16807e-01,-2.98e-01, 
-8.16074e-01,-2.98e-01, 
-8.15342e-01,-2.98e-01, 
-8.14609e-01,-2.98e-01, 
-8.13877e-01,-2.98e-01, 
-8.13145e-01,-2.97e-01, 
-8.12412e-01,-2.96e-01, 
-8.11680e-01,-2.96e-01, 
-8.10947e-01,-2.95e-01, 
-8.10215e-01,-2.95e-01, 
-8.09482e-01,-2.95e-01, 
-8.08750e-01,-2.95e-01, 
-8.08018e-01,-2.95e-01, 
-8.07285e-01,-2.95e-01, 
-8.06553e-01,-2.94e-01, 
-8.05820e-01,-2.94e-01, 
-8.05088e-01,-2.95e-01, 
-8.04356e-01,-2.94e-01, 
-8.03623e-01,-2.95e-01, 
-8.02891e-01,-2.95e-01, 
-8.02158e-01,-2.94e-01, 
-8.01426e-01,-2.94e-01, 
-8.00693e-01,-2.95e-01, 
-7.99961e-01,-2.94e-01, 
-7.99229e-01,-2.95e-01, 
-7.98496e-01,-2.95e-01, 
-7.97764e-01,-2.94e-01, 
-7.97031e-01,-2.95e-01, 
-7.96299e-01,-2.95e-01, 
-7.95566e-01,-2.95e-01, 
-7.94834e-01,-2.95e-01, 
-7.94102e-01,-2.95e-01, 
-7.93369e-01,-2.95e-01, 
-7.92637e-01,-2.95e-01, 
-7.91904e-01,-2.95e-01, 
-7.91172e-01,-2.95e-01, 
-7.90439e-01,-2.95e-01, 
-7.89707e-01,-2.95e-01, 
-7.88975e-01,-2.95e-01, 
-7.88242e-01,-2.94e-01, 
-7.87510e-01,-2.95e-01, 
-7.86777e-01,-2.95e-01, 
-7.86045e-01,-2.95e-01, 
-7.85313e-01,-2.95e-01, 
-7.84580e-01,-2.95e-01, 
-7.83848e-01,-2.95e-01, 
-7.83115e-01,-2.95e-01, 
-7.82383e-01,-2.96e-01, 
-7.81650e-01,-2.96e-01, 
-7.80918e-01,-2.96e-01, 
-7.80186e-01,-2.97e-01, 
-7.79453e-01,-2.98e-01, 
-7.78721e-01,-2.98e-01, 
-7.77988e-01,-2.98e-01, 
-7.77256e-01,-2.98e-01, 
-7.76523e-01,-2.98e-01, 
-7.75791e-01,-2.98e-01, 
-7.75059e-01,-3.00e-01, 
-7.74326e-01,-2.99e-01, 
-7.73594e-01,-3.00e-01, 
-7.72861e-01,-3.01e-01, 
-7.72129e-01,-3.01e-01, 
-7.71397e-01,-3.02e-01, 
-7.70664e-01,-3.02e-01, 
-7.69932e-01,-3.02e-01, 
-7.69199e-01,-3.02e-01, 
-7.68467e-01,-3.02e-01, 
-7.67734e-01,-3.02e-01, 
-7.67002e-01,-3.03e-01, 
-7.66270e-01,-3.04e-01, 
-7.65537e-01,-3.04e-01, 
-7.64805e-01,-3.04e-01, 
-7.64072e-01,-3.04e-01, 
